,address,price
8018,"212 koch avenue ann arbor, mi 48103",450.0
8019,"212 koch avenue ann arbor, mi 48103",450.0
8020,"212 koch avenue ann arbor, mi 48103",450.0
8021,"212 koch avenue ann arbor, mi 48103",450.0
8022,"212 koch avenue ann arbor, mi 48103",450.0
8023,"212 koch avenue ann arbor, mi 48103",450.0
8024,"820 fuller street ann arbor, mi 48104",600.0
8025,"820 fuller street ann arbor, mi 48104",600.0
8026,"820 fuller street ann arbor, mi 48104",600.0
8027,"820 fuller street ann arbor, mi 48104",600.0
8028,"1016 east university avenue ann arbor, mi 48104",600.0
8029,"1016 east university avenue ann arbor, mi 48104",600.0
8030,"1016 east university avenue ann arbor, mi 48104",600.0
8031,"1016 east university avenue ann arbor, mi 48104",600.0
8032,"815 dewey avenue ann arbor, mi 48104",600.0
8033,"815 dewey avenue ann arbor, mi 48104",600.0
8034,"815 dewey avenue ann arbor, mi 48104",600.0
8035,"815 dewey avenue ann arbor, mi 48104",600.0
8036,"1137 south forest avenue ann arbor, mi 48104",600.0
8037,"1137 south forest avenue ann arbor, mi 48104",600.0
8038,"1137 south forest avenue ann arbor, mi 48104",600.0
8039,"1137 south forest avenue ann arbor, mi 48104",600.0
8040,"6625 park road ann arbor, mi 48103",600.0
8041,"6625 park road ann arbor, mi 48103",600.0
8042,"6625 park road ann arbor, mi 48103",600.0
8043,"6625 park road ann arbor, mi 48103",600.0
8044,"815 south state street ann arbor, mi 48104",600.0
8045,"815 south state street ann arbor, mi 48104",600.0
8046,"815 south state street ann arbor, mi 48104",600.0
8047,"815 south state street ann arbor, mi 48104",600.0
8048,"411 east washington street ann arbor, mi 48104",600.0
8049,"411 east washington street ann arbor, mi 48104",600.0
8050,"411 east washington street ann arbor, mi 48104",600.0
8051,"411 east washington street ann arbor, mi 48104",600.0
8052,"3890 tremont place ann arbor, mi 48105",650.0
8053,"3890 tremont place ann arbor, mi 48105",650.0
8054,"3890 tremont place ann arbor, mi 48105",650.0
8055,"3890 tremont place ann arbor, mi 48105",650.0
8064,"415 manor dr ann arbor, mi 48105",650.0
8065,"415 manor dr ann arbor, mi 48105",650.0
8066,"415 manor dr ann arbor, mi 48105",650.0
8067,"415 manor dr ann arbor, mi 48105",650.0
8068,"2123 stone school circle ann arbor, mi 48108",650.0
8069,"2123 stone school circle ann arbor, mi 48108",650.0
8070,"2123 stone school circle ann arbor, mi 48108",650.0
8071,"2123 stone school circle ann arbor, mi 48108",650.0
8080,"1086 island drive court ann arbor, mi 48105",650.0
8081,"1086 island drive court ann arbor, mi 48105",650.0
8082,"1086 island drive court ann arbor, mi 48105",650.0
8083,"1086 island drive court ann arbor, mi 48105",650.0
8084,"1700 geddes avenue ann arbor, mi 48104",650.0
8085,"1700 geddes avenue ann arbor, mi 48104",650.0
8086,"1700 geddes avenue ann arbor, mi 48104",650.0
8087,"1700 geddes avenue ann arbor, mi 48104",650.0
8088,"1070 ferdon road ann arbor, mi 48104",675.0
8089,"1070 ferdon road ann arbor, mi 48104",675.0
8090,"1070 ferdon road ann arbor, mi 48104",675.0
8091,"1070 ferdon road ann arbor, mi 48104",675.0
8092,"1070 ferdon road ann arbor, mi 48104",675.0
8093,"1070 ferdon road ann arbor, mi 48104",675.0
8094,"1070 ferdon road ann arbor, mi 48104",675.0
8095,"1070 ferdon road ann arbor, mi 48104",675.0
8096,"1070 ferdon road ann arbor, mi 48104",675.0
8097,"1070 ferdon road ann arbor, mi 48104",675.0
8098,"1070 ferdon road ann arbor, mi 48104",675.0
8099,"1070 ferdon road ann arbor, mi 48104",675.0
8100,"1082 rabbit run circle ann arbor, mi 48103",650.0
8101,"1082 rabbit run circle ann arbor, mi 48103",650.0
8102,"1082 rabbit run circle ann arbor, mi 48103",650.0
8103,"1082 rabbit run circle ann arbor, mi 48103",650.0
8111,"701 south state street ann arbor, mi 48109",660.0
8112,"701 south state street ann arbor, mi 48109",660.0
8113,"701 south state street ann arbor, mi 48109",660.0
8114,"701 south state street ann arbor, mi 48109",660.0
8115,"1131 church st ann arbor, mi 48104",675.0
8116,"1131 church st ann arbor, mi 48104",675.0
8117,"1131 church st ann arbor, mi 48104",675.0
8118,"1131 church st ann arbor, mi 48104",675.0
8123,"205 north division street unit 3 ann arbor, mi 48104",680.0
8124,"205 north division street unit 3 ann arbor, mi 48104",680.0
8125,"205 north division street unit 3 ann arbor, mi 48104",680.0
8126,"205 north division street unit 3 ann arbor, mi 48104",680.0
8131,"413 east huron street ann arbor, mi 48104",699.0
8132,"413 east huron street ann arbor, mi 48104",699.0
8133,"413 east huron street ann arbor, mi 48104",699.0
8134,"413 east huron street ann arbor, mi 48104",699.0
8135,"1133 freesia court ann arbor, mi 48076",700.0
8136,"1133 freesia court ann arbor, mi 48076",700.0
8137,"1133 freesia court ann arbor, mi 48076",700.0
8138,"1133 freesia court ann arbor, mi 48076",700.0
8139,"316 west stadium boulevard ann arbor, mi 48103",700.0
8140,"316 west stadium boulevard ann arbor, mi 48103",700.0
8141,"316 west stadium boulevard ann arbor, mi 48103",700.0
8142,"316 west stadium boulevard ann arbor, mi 48103",700.0
8147,"275 harbor way ann arbor, mi 48103",700.0
8148,"275 harbor way ann arbor, mi 48103",700.0
8149,"275 harbor way ann arbor, mi 48103",700.0
8150,"275 harbor way ann arbor, mi 48103",700.0
8151,"1245 island drive apt 104 ann arbor, mi 48105",700.0
8152,"1245 island drive apt 104 ann arbor, mi 48105",700.0
8153,"1245 island drive apt 104 ann arbor, mi 48105",700.0
8154,"1245 island drive apt 104 ann arbor, mi 48105",700.0
8155,"2123 stone school circle ann arbor, mi 48108",700.0
8156,"2123 stone school circle ann arbor, mi 48108",700.0
8157,"2123 stone school circle ann arbor, mi 48108",700.0
8158,"2123 stone school circle ann arbor, mi 48108",700.0
8159,"800 fuller street ann arbor, mi 48104",700.0
8160,"800 fuller street ann arbor, mi 48104",700.0
8161,"800 fuller street ann arbor, mi 48104",700.0
8162,"800 fuller street ann arbor, mi 48104",700.0
8163,"310 north thayer street ann arbor, mi 48104",700.0
8164,"310 north thayer street ann arbor, mi 48104",700.0
8165,"310 north thayer street ann arbor, mi 48104",700.0
8166,"310 north thayer street ann arbor, mi 48104",700.0
8167,"922 church street ann arbor, mi 48104",1050.0
8168,"922 church street ann arbor, mi 48104",1050.0
8169,"922 church street ann arbor, mi 48104",1050.0
8170,"922 church street ann arbor, mi 48104",1050.0
8171,"922 church street ann arbor, mi 48104",1050.0
8172,"922 church street ann arbor, mi 48104",1050.0
8173,"922 church street ann arbor, mi 48104",1050.0
8174,"922 church street ann arbor, mi 48104",1050.0
8175,"922 church street ann arbor, mi 48104",1050.0
8176,"922 church street ann arbor, mi 48104",1050.0
8177,"922 church street ann arbor, mi 48104",1050.0
8178,"922 church street ann arbor, mi 48104",1050.0
8179,"922 church street ann arbor, mi 48104",1050.0
8180,"922 church street ann arbor, mi 48104",1050.0
8181,"411 east washington street ann arbor, mi 48104",700.0
8182,"411 east washington street ann arbor, mi 48104",700.0
8183,"411 east washington street ann arbor, mi 48104",700.0
8184,"411 east washington street ann arbor, mi 48104",700.0
8189,"321 north ingalls street ann arbor, mi 48104",700.0
8190,"321 north ingalls street ann arbor, mi 48104",700.0
8191,"321 north ingalls street ann arbor, mi 48104",700.0
8192,"321 north ingalls street ann arbor, mi 48104",700.0
8193,"726 south state street ann arbor, mi 48104",425.0
8194,"726 south state street ann arbor, mi 48104",425.0
8195,"726 south state street ann arbor, mi 48104",425.0
8196,"726 south state street ann arbor, mi 48104",425.0
8197,"726 south state street ann arbor, mi 48104",425.0
8198,"726 south state street ann arbor, mi 48104",425.0
8199,"726 south state street ann arbor, mi 48104",425.0
8200,"726 south state street ann arbor, mi 48104",425.0
8201,"726 south state street ann arbor, mi 48104",425.0
8202,"726 south state street ann arbor, mi 48104",425.0
8203,"726 south state street ann arbor, mi 48104",425.0
8204,"726 south state street ann arbor, mi 48104",425.0
8205,"350 thompson street ann arbor, mi 48104",700.0
8206,"350 thompson street ann arbor, mi 48104",700.0
8207,"350 thompson street ann arbor, mi 48104",700.0
8208,"350 thompson street ann arbor, mi 48104",700.0
8209,"930 dewey avenue ann arbor, mi 48104",710.0
8210,"930 dewey avenue ann arbor, mi 48104",710.0
8211,"930 dewey avenue ann arbor, mi 48104",710.0
8212,"930 dewey avenue ann arbor, mi 48104",710.0
8213,"3219 kilburn park ann arbor, mi 48105",720.0
8214,"3219 kilburn park ann arbor, mi 48105",720.0
8215,"3219 kilburn park ann arbor, mi 48105",720.0
8216,"3219 kilburn park ann arbor, mi 48105",720.0
8221,"820 fuller street ann arbor, mi 48104",725.0
8222,"820 fuller street ann arbor, mi 48104",725.0
8223,"820 fuller street ann arbor, mi 48104",725.0
8224,"820 fuller street ann arbor, mi 48104",725.0
8225,"1327 wilmot street ann arbor, mi 48104",726.0
8226,"1327 wilmot street ann arbor, mi 48104",726.0
8227,"1327 wilmot street ann arbor, mi 48104",726.0
8228,"1327 wilmot street ann arbor, mi 48104",726.0
8229,"2304 leslie circle ann arbor, mi 48105",745.0
8230,"2304 leslie circle ann arbor, mi 48105",745.0
8231,"2304 leslie circle ann arbor, mi 48105",745.0
8232,"2304 leslie circle ann arbor, mi 48105",745.0
8237,"307 thompson street ann arbor, mi 48104",750.0
8238,"307 thompson street ann arbor, mi 48104",750.0
8239,"307 thompson street ann arbor, mi 48104",750.0
8240,"307 thompson street ann arbor, mi 48104",750.0
8249,"126 hill street ann arbor, mi 48104",750.0
8250,"126 hill street ann arbor, mi 48104",750.0
8251,"126 hill street ann arbor, mi 48104",750.0
8252,"126 hill street ann arbor, mi 48104",750.0
8253,"1018 granger avenue ann arbor, mi 48104",750.0
8254,"1018 granger avenue ann arbor, mi 48104",750.0
8255,"1018 granger avenue ann arbor, mi 48104",750.0
8256,"1018 granger avenue ann arbor, mi 48104",750.0
8265,"6655 jackson road #270 ann arbor, mi 48103",760.0
8266,"6655 jackson road #270 ann arbor, mi 48103",760.0
8267,"6655 jackson road #270 ann arbor, mi 48103",760.0
8268,"6655 jackson road #270 ann arbor, mi 48103",760.0
8273,"119 north ingalls street ann arbor, mi 48104",776.0
8274,"119 north ingalls street ann arbor, mi 48104",776.0
8275,"119 north ingalls street ann arbor, mi 48104",776.0
8276,"119 north ingalls street ann arbor, mi 48104",776.0
8277,"1137 nielsen court ann arbor, mi 48105",777.0
8278,"1137 nielsen court ann arbor, mi 48105",777.0
8279,"1137 nielsen court ann arbor, mi 48105",777.0
8280,"1137 nielsen court ann arbor, mi 48105",777.0
8289,"114 east kingsley street ann arbor, mi 48104",800.0
8290,"114 east kingsley street ann arbor, mi 48104",800.0
8291,"114 east kingsley street ann arbor, mi 48104",800.0
8292,"114 east kingsley street ann arbor, mi 48104",800.0
8293,"536 south forest avenue ann arbor, mi 48104",800.0
8294,"536 south forest avenue ann arbor, mi 48104",800.0
8295,"536 south forest avenue ann arbor, mi 48104",800.0
8296,"536 south forest avenue ann arbor, mi 48104",800.0
8297,"7259 streamwood drive ypsilanti, mi 48197",800.0
8298,"7259 streamwood drive ypsilanti, mi 48197",800.0
8299,"7259 streamwood drive ypsilanti, mi 48197",800.0
8300,"7259 streamwood drive ypsilanti, mi 48197",800.0
8305,"1003 packard street ann arbor, mi 48104",800.0
8306,"1003 packard street ann arbor, mi 48104",800.0
8307,"1003 packard street ann arbor, mi 48104",800.0
8308,"1003 packard street ann arbor, mi 48104",800.0
8309,"425 east washington street ann arbor, mi 48104",800.0
8310,"425 east washington street ann arbor, mi 48104",800.0
8311,"425 east washington street ann arbor, mi 48104",800.0
8312,"425 east washington street ann arbor, mi 48104",800.0
8313,"1300 south university avenue ann arbor, mi 48104",1050.0
8314,"1300 south university avenue ann arbor, mi 48104",1050.0
8315,"1300 south university avenue ann arbor, mi 48104",1050.0
8316,"1300 south university avenue ann arbor, mi 48104",1050.0
8317,"1300 south university avenue ann arbor, mi 48104",1050.0
8318,"1300 south university avenue ann arbor, mi 48104",1050.0
8319,"1300 south university avenue ann arbor, mi 48104",1050.0
8320,"1300 south university avenue ann arbor, mi 48104",1050.0
8321,"1300 south university avenue ann arbor, mi 48104",1050.0
8322,"1300 south university avenue ann arbor, mi 48104",1050.0
8323,"1300 south university avenue ann arbor, mi 48104",1050.0
8324,"1300 south university avenue ann arbor, mi 48104",1050.0
8325,"1300 south university avenue ann arbor, mi 48104",1050.0
8326,"1300 south university avenue ann arbor, mi 48104",1050.0
8327,"1321 wilmot street ann arbor, mi 48104",800.0
8328,"1321 wilmot street ann arbor, mi 48104",800.0
8329,"1321 wilmot street ann arbor, mi 48104",800.0
8330,"1321 wilmot street ann arbor, mi 48104",800.0
8331,"121 east hoover avenue ann arbor, mi 48104",815.0
8332,"121 east hoover avenue ann arbor, mi 48104",815.0
8333,"121 east hoover avenue ann arbor, mi 48104",815.0
8334,"121 east hoover avenue ann arbor, mi 48104",815.0
8335,"3123 woodland hills drive ann arbor, mi 48108",819.0
8336,"3123 woodland hills drive ann arbor, mi 48108",819.0
8337,"3123 woodland hills drive ann arbor, mi 48108",819.0
8338,"3123 woodland hills drive ann arbor, mi 48108",819.0
8339,"1760 broadway street ann arbor, mi 48105",820.0
8340,"1760 broadway street ann arbor, mi 48105",820.0
8341,"1760 broadway street ann arbor, mi 48105",820.0
8342,"1760 broadway street ann arbor, mi 48105",820.0
8343,"411 east washington street ann arbor, mi 48104",825.0
8344,"411 east washington street ann arbor, mi 48104",825.0
8345,"411 east washington street ann arbor, mi 48104",825.0
8346,"411 east washington street ann arbor, mi 48104",825.0
8347,"1109 white street ann arbor, mi 48104",840.0
8348,"1109 white street ann arbor, mi 48104",840.0
8349,"1109 white street ann arbor, mi 48104",840.0
8350,"1109 white street ann arbor, mi 48104",840.0
8351,"1220 white street ann arbor, mi 48104",875.0
8352,"1220 white street ann arbor, mi 48104",875.0
8353,"1220 white street ann arbor, mi 48104",875.0
8354,"1220 white street ann arbor, mi 48104",875.0
8355,"1220 white street ann arbor, mi 48104",875.0
8356,"1220 white street ann arbor, mi 48104",875.0
8357,"1220 white street ann arbor, mi 48104",875.0
8358,"1220 white street ann arbor, mi 48104",875.0
8359,"1220 white street ann arbor, mi 48104",875.0
8360,"1220 white street ann arbor, mi 48104",875.0
8361,"1220 white street ann arbor, mi 48104",875.0
8362,"1220 white street ann arbor, mi 48104",875.0
8367,"816 tappan avenue ann arbor, mi 48104",850.0
8368,"816 tappan avenue ann arbor, mi 48104",850.0
8369,"816 tappan avenue ann arbor, mi 48104",850.0
8370,"816 tappan avenue ann arbor, mi 48104",850.0
8371,"1780 broadway street ann arbor, mi 48105",850.0
8372,"1780 broadway street ann arbor, mi 48105",850.0
8373,"1780 broadway street ann arbor, mi 48105",850.0
8374,"1780 broadway street ann arbor, mi 48105",850.0
8375,"341 payeur road ann arbor, mi 48108",850.0
8376,"341 payeur road ann arbor, mi 48108",850.0
8377,"341 payeur road ann arbor, mi 48108",850.0
8378,"341 payeur road ann arbor, mi 48108",850.0
8379,"925 church st apt 2 ann arbor, mi 48104",850.0
8380,"925 church st apt 2 ann arbor, mi 48104",850.0
8381,"925 church st apt 2 ann arbor, mi 48104",850.0
8382,"925 church st apt 2 ann arbor, mi 48104",850.0
8383,"414 west middle street chelsea, mi 48118",850.0
8384,"414 west middle street chelsea, mi 48118",850.0
8385,"414 west middle street chelsea, mi 48118",850.0
8386,"414 west middle street chelsea, mi 48118",850.0
8387,"1107 south university avenue ann arbor, mi 48104",850.0
8388,"1107 south university avenue ann arbor, mi 48104",850.0
8389,"1107 south university avenue ann arbor, mi 48104",850.0
8390,"1107 south university avenue ann arbor, mi 48104",850.0
8391,"2119 highland road ann arbor, mi 48104",858.0
8392,"2119 highland road ann arbor, mi 48104",858.0
8393,"2119 highland road ann arbor, mi 48104",858.0
8394,"2119 highland road ann arbor, mi 48104",858.0
8395,"720 south state street ann arbor, mi 48104",865.0
8396,"720 south state street ann arbor, mi 48104",865.0
8397,"720 south state street ann arbor, mi 48104",865.0
8398,"720 south state street ann arbor, mi 48104",865.0
8399,"1245 island drive #104 ann arbor, mi 48105",875.0
8400,"1245 island drive #104 ann arbor, mi 48105",875.0
8401,"1245 island drive #104 ann arbor, mi 48105",875.0
8402,"1245 island drive #104 ann arbor, mi 48105",875.0
8407,"502 north state street ann arbor, mi 48104",875.0
8408,"502 north state street ann arbor, mi 48104",875.0
8409,"502 north state street ann arbor, mi 48104",875.0
8410,"502 north state street ann arbor, mi 48104",875.0
8415,"1760 broadway street ann arbor, mi 48105",885.0
8416,"1760 broadway street ann arbor, mi 48105",885.0
8417,"1760 broadway street ann arbor, mi 48105",885.0
8418,"1760 broadway street ann arbor, mi 48105",885.0
8419,"318 e williams ann arbor, mi 48104",895.0
8420,"318 e williams ann arbor, mi 48104",895.0
8421,"318 e williams ann arbor, mi 48104",895.0
8422,"318 e williams ann arbor, mi 48104",895.0
8423,"1701 david court ann arbor, mi 48105",900.0
8424,"1701 david court ann arbor, mi 48105",900.0
8425,"1701 david court ann arbor, mi 48105",900.0
8426,"1701 david court ann arbor, mi 48105",900.0
8427,"2222 fuller court # 912 a ann arbor, mi 48105",900.0
8428,"2222 fuller court # 912 a ann arbor, mi 48105",900.0
8429,"2222 fuller court # 912 a ann arbor, mi 48105",900.0
8430,"2222 fuller court # 912 a ann arbor, mi 48105",900.0
8431,"401 thompson street ann arbor, mi 48104",900.0
8432,"401 thompson street ann arbor, mi 48104",900.0
8433,"401 thompson street ann arbor, mi 48104",900.0
8434,"401 thompson street ann arbor, mi 48104",900.0
8435,"1107 south university avenue ann arbor, mi 48104",900.0
8436,"1107 south university avenue ann arbor, mi 48104",900.0
8437,"1107 south university avenue ann arbor, mi 48104",900.0
8438,"1107 south university avenue ann arbor, mi 48104",900.0
8443,"411 east washington street ann arbor, mi 48104",900.0
8444,"411 east washington street ann arbor, mi 48104",900.0
8445,"411 east washington street ann arbor, mi 48104",900.0
8446,"411 east washington street ann arbor, mi 48104",900.0
8447,"411 east washington street ann arbor, mi 48104",1024.0
8448,"411 east washington street ann arbor, mi 48104",1024.0
8449,"411 east washington street ann arbor, mi 48104",1024.0
8450,"411 east washington street ann arbor, mi 48104",1024.0
8451,"411 east washington street ann arbor, mi 48104",1024.0
8452,"411 east washington street ann arbor, mi 48104",1024.0
8453,"411 east washington street ann arbor, mi 48104",1024.0
8454,"411 east washington street ann arbor, mi 48104",1024.0
8455,"411 east washington street ann arbor, mi 48104",1024.0
8456,"411 east washington street ann arbor, mi 48104",1024.0
8457,"411 east washington street ann arbor, mi 48104",1024.0
8458,"411 east washington street ann arbor, mi 48104",1024.0
8459,"411 east washington street ann arbor, mi 48104",1024.0
8460,"411 east washington street ann arbor, mi 48104",1024.0
8461,"1300 south university avenue ann arbor, mi 48104",900.0
8462,"1300 south university avenue ann arbor, mi 48104",900.0
8463,"1300 south university avenue ann arbor, mi 48104",900.0
8464,"1300 south university avenue ann arbor, mi 48104",900.0
8465,"210 north state street ann arbor, mi 48104",900.0
8466,"210 north state street ann arbor, mi 48104",900.0
8467,"210 north state street ann arbor, mi 48104",900.0
8468,"210 north state street ann arbor, mi 48104",900.0
8469,"1700 geddes avenue ann arbor, mi 48104",900.0
8470,"1700 geddes avenue ann arbor, mi 48104",900.0
8471,"1700 geddes avenue ann arbor, mi 48104",900.0
8472,"1700 geddes avenue ann arbor, mi 48104",900.0
8473,"311 thompson st ann arbor, mi 48104",905.0
8474,"311 thompson st ann arbor, mi 48104",905.0
8475,"311 thompson st ann arbor, mi 48104",955.0
8476,"311 thompson st ann arbor, mi 48104",990.0
8477,"311 thompson st ann arbor, mi 48104",992.5
8478,"311 thompson st ann arbor, mi 48104",1040.0
8479,"311 thompson st ann arbor, mi 48104",1107.5
8480,"1131 church street ann arbor, mi 48104",915.0
8481,"1131 church street ann arbor, mi 48104",915.0
8482,"1131 church street ann arbor, mi 48104",915.0
8483,"1131 church street ann arbor, mi 48104",915.0
8484,"1352 wilmot ct. ann arbor, mi 48104",925.0
8485,"1352 wilmot ct. ann arbor, mi 48104",985.0
8486,"401 south division street ann arbor, mi 48104",925.0
8487,"401 south division street ann arbor, mi 48104",925.0
8488,"401 south division street ann arbor, mi 48104",925.0
8489,"401 south division street ann arbor, mi 48104",925.0
8490,"306 thompson st ann arbor, mi 48104",935.0
8491,"306 thompson st ann arbor, mi 48104",1067.5
8492,"306 thompson st ann arbor, mi 48104",1087.5
8493,"306 thompson st ann arbor, mi 48104",1505.0
8494,"710 e. ann ann arbor, mi 48104",985.0
8495,"710 e. ann ann arbor, mi 48104",985.0
8496,"710 e. ann ann arbor, mi 48104",985.0
8497,"710 e. ann ann arbor, mi 48104",985.0
8498,"710 e. ann ann arbor, mi 48104",985.0
8499,"710 e. ann ann arbor, mi 48104",985.0
8500,"710 e. ann ann arbor, mi 48104",985.0
8501,"710 e. ann ann arbor, mi 48104",985.0
8502,"710 e. ann ann arbor, mi 48104",985.0
8503,"710 e. ann ann arbor, mi 48104",985.0
8504,"710 e. ann ann arbor, mi 48104",985.0
8505,"710 e. ann ann arbor, mi 48104",985.0
8506,"710 e. ann ann arbor, mi 48104",985.0
8507,"710 e. ann ann arbor, mi 48104",985.0
8508,"317 east jefferson street ann arbor, mi 48104",950.0
8509,"317 east jefferson street ann arbor, mi 48104",950.0
8510,"317 east jefferson street ann arbor, mi 48104",950.0
8511,"317 east jefferson street ann arbor, mi 48104",950.0
8516,"508 south division street ann arbor, mi 48104",950.0
8517,"508 south division street ann arbor, mi 48104",950.0
8518,"508 south division street ann arbor, mi 48104",950.0
8519,"508 south division street ann arbor, mi 48104",950.0
8520,"1770 broadway street ann arbor, mi 48105",950.0
8521,"1770 broadway street ann arbor, mi 48105",950.0
8522,"1770 broadway street ann arbor, mi 48105",950.0
8523,"1770 broadway street ann arbor, mi 48105",950.0
8524,"311 thompson street ann arbor, mi 48104",960.0
8525,"311 thompson street ann arbor, mi 48104",960.0
8526,"311 thompson street ann arbor, mi 48104",960.0
8527,"311 thompson street ann arbor, mi 48104",960.0
8528,"1352 wilmot ct. ann arbor, mi 48104",985.0
8529,"1352 wilmot ct. ann arbor, mi 48104",985.0
8530,"1352 wilmot ct. ann arbor, mi 48104",985.0
8531,"1352 wilmot ct. ann arbor, mi 48104",985.0
8536,"615 south main street ann arbor, mi 48104",999.0
8537,"615 south main street ann arbor, mi 48104",999.0
8538,"615 south main street ann arbor, mi 48104",999.0
8539,"615 south main street ann arbor, mi 48104",999.0
8540,"305 awixa road ann arbor, mi 48104",1000.0
8541,"305 awixa road ann arbor, mi 48104",1000.0
8542,"305 awixa road ann arbor, mi 48104",1000.0
8543,"305 awixa road ann arbor, mi 48104",1000.0
8544,"305 awixa road ann arbor, mi 48104",1000.0
8545,"305 awixa road ann arbor, mi 48104",1000.0
8546,"1004 s. forest ann arbor, mi 48104",1000.0
8547,"1004 s. forest ann arbor, mi 48104",1000.0
8548,"1004 s. forest ann arbor, mi 48104",1000.0
8549,"1004 s. forest ann arbor, mi 48104",1000.0
8550,"1004 s. forest ann arbor, mi 48104",1000.0
8551,"1004 s. forest ann arbor, mi 48104",1000.0
8552,"3 metroview court ann arbor, mi 48108",500.0
8553,"3 metroview court ann arbor, mi 48108",500.0
8554,"3 metroview court ann arbor, mi 48108",500.0
8555,"3 metroview court ann arbor, mi 48108",500.0
8556,"425 east washington street ann arbor, mi 48104",1000.0
8557,"425 east washington street ann arbor, mi 48104",1000.0
8558,"425 east washington street ann arbor, mi 48104",1000.0
8559,"425 east washington street ann arbor, mi 48104",1000.0
8560,"425 east washington street ann arbor, mi 48104",1000.0
8561,"425 east washington street ann arbor, mi 48104",1000.0
8568,"1107 south university avenue ann arbor, mi 48104",1000.0
8569,"1107 south university avenue ann arbor, mi 48104",1000.0
8570,"1107 south university avenue ann arbor, mi 48104",1000.0
8571,"1107 south university avenue ann arbor, mi 48104",1000.0
8572,"1107 south university avenue ann arbor, mi 48104",1000.0
8573,"1107 south university avenue ann arbor, mi 48104",1000.0
8574,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8575,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8576,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8577,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8578,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8579,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8580,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8581,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8582,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8583,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8584,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8585,"2955 roundtree boulevard ypsilanti, mi 48197",525.0
8586,"441 south 1st street ann arbor, mi 48103",500.0
8587,"441 south 1st street ann arbor, mi 48103",500.0
8588,"441 south 1st street ann arbor, mi 48103",500.0
8589,"441 south 1st street ann arbor, mi 48103",500.0
8590,"1015 vaughn street ann arbor, mi 48104",1000.0
8591,"1015 vaughn street ann arbor, mi 48104",1000.0
8592,"1015 vaughn street ann arbor, mi 48104",1000.0
8593,"1015 vaughn street ann arbor, mi 48104",1000.0
8594,"1015 vaughn street ann arbor, mi 48104",1000.0
8595,"1015 vaughn street ann arbor, mi 48104",1000.0
8596,"816 south state street ann arbor, mi 48104",1025.0
8597,"816 south state street ann arbor, mi 48104",1025.0
8598,"816 south state street ann arbor, mi 48104",1025.0
8599,"816 south state street ann arbor, mi 48104",1025.0
8600,"816 south state street ann arbor, mi 48104",1025.0
8601,"816 south state street ann arbor, mi 48104",1025.0
8602,"736 s. forest ann arbor, mi 48104",1035.0
8603,"931 south state street ann arbor, mi 48104",1045.0
8604,"931 south state street ann arbor, mi 48104",1045.0
8605,"931 south state street ann arbor, mi 48104",1045.0
8606,"931 south state street ann arbor, mi 48104",1045.0
8607,"931 south state street ann arbor, mi 48104",1045.0
8608,"931 south state street ann arbor, mi 48104",1045.0
8609,"732 s forest ave ann arbor, mi 48104",1055.0
8610,"732 s forest ave ann arbor, mi 48104",1217.5
8611,"220 packard street ann arbor, mi 48104",1100.0
8612,"220 packard street ann arbor, mi 48104",1100.0
8613,"220 packard street ann arbor, mi 48104",1100.0
8614,"220 packard street ann arbor, mi 48104",1100.0
8615,"220 packard street ann arbor, mi 48104",1100.0
8616,"220 packard street ann arbor, mi 48104",1100.0
8617,"1001 south forest avenue ann arbor, mi 48104",712.5
8618,"1001 south forest avenue ann arbor, mi 48104",712.5
8619,"1001 south forest avenue ann arbor, mi 48104",712.5
8620,"1001 south forest avenue ann arbor, mi 48104",712.5
8621,"1001 south forest avenue ann arbor, mi 48104",712.5
8622,"1001 south forest avenue ann arbor, mi 48104",712.5
8623,"1001 south forest avenue ann arbor, mi 48104",712.5
8624,"1001 south forest avenue ann arbor, mi 48104",712.5
8625,"1001 south forest avenue ann arbor, mi 48104",712.5
8626,"1001 south forest avenue ann arbor, mi 48104",712.5
8627,"1001 south forest avenue ann arbor, mi 48104",712.5
8628,"1001 south forest avenue ann arbor, mi 48104",712.5
8629,"1113 elder boulevard ann arbor, mi 48103",1100.0
8630,"1113 elder boulevard ann arbor, mi 48103",1100.0
8631,"1113 elder boulevard ann arbor, mi 48103",1100.0
8632,"1113 elder boulevard ann arbor, mi 48103",1100.0
8633,"1113 elder boulevard ann arbor, mi 48103",1100.0
8634,"1113 elder boulevard ann arbor, mi 48103",1100.0
8635,"1006 packard street ann arbor, mi 48104",1100.0
8636,"2253 glencoe hills drive apt. 9 ann arbor, mi 48108",1100.0
8637,"2253 glencoe hills drive apt. 9 ann arbor, mi 48108",1100.0
8638,"2253 glencoe hills drive apt. 9 ann arbor, mi 48108",1100.0
